Date	Time	PT_ECO.TR01_WU311_B15.AA.R2251_ActValue[°C]	PT_ECO.TR01_WU312_B15.AA.R2251_ActValue[°C]	PT_ECO.TR01_WU314_B15.AA.R2251_ActValue[°C]	PT_ECO.TR01_WU321_B15.AA.R2251_ActValue[°C]	PT_ECO.TR02_WU322_B15.AA.R2251_ActValue[°C]	PT_ECO.TR02_WU323_B15.AA.R2251_ActValue[°C]
2-Jun-25	 03:24:13 am	136.8093414	126.7834015	53.38521576	65.78469849	105.8884583	88.17121124
2-Jun-25	 03:24:17 am	136.8093414	126.7834015	53.21660233	65.78469849	105.8884583	89.57199097
2-Jun-25	 03:24:18 am	136.8093414	126.7834015	53.19066238	65.78469849	105.8884583	89.57199097
2-Jun-25	 03:24:19 am	136.8093414	126.7574615	53.19066238	65.78469849	105.8884583	89.57199097
2-Jun-25	 03:24:20 am	136.8093414	126.7574615	53.19066238	65.78469849	105.8884583	89.57199097
2-Jun-25	 03:24:21 am	136.8093414	126.7574615	53.19066238	65.81063843	105.9662781	89.57199097
2-Jun-25	 03:24:25 am	136.8093414	126.7574615	53.19066238	65.81063843	105.9662781	89.57199097
2-Jun-25	 03:24:26 am	136.8093414	126.7574615	53.11284256	65.81063843	105.9662781	89.54605103
2-Jun-25	 03:24:27 am	136.8093414	128.1971436	53.11284256	65.81063843	105.9662781	89.54605103
2-Jun-25	 03:24:29 am	138.0804138	128.1971436	53.11284256	65.81063843	105.9662781	89.54605103
2-Jun-25	 03:24:34 am	138.0804138	128.1971436	53.60570908	65.81063843	105.9662781	89.54605103
2-Jun-25	 03:24:35 am	138.0804138	128.1971436	53.60570908	65.81063843	105.9662781	89.54605103
2-Jun-25	 03:24:37 am	138.0804138	128.2749786	53.60570908	66.56290436	107.2114182	89.54605103
2-Jun-25	 03:24:38 am	138.1582336	128.2749786	53.60570908	66.56290436	107.2114182	89.54605103
2-Jun-25	 03:24:42 am	138.1582336	128.2749786	53.60570908	66.56290436	107.2114182	90.84306335
2-Jun-25	 03:24:43 am	138.1582336	128.2749786	53.61867905	66.56290436	107.2114182	90.84306335
2-Jun-25	 03:24:44 am	138.1582336	128.2749786	53.61867905	66.56290436	107.2114182	90.84306335
2-Jun-25	 03:24:45 am	138.1582336	128.2749786	53.61867905	66.51102448	107.2114182	90.84306335
2-Jun-25	 03:24:46 am	138.1582336	128.2749786	53.61867905	66.51102448	107.3800278	90.84306335
2-Jun-25	 03:24:47 am	138.1582336	128.2749786	53.61867905	66.62776184	107.3800278	90.84306335
2-Jun-25	 03:24:50 am	138.1582336	128.2749786	53.61867905	66.62776184	107.3800278	90.84306335
2-Jun-25	 03:24:51 am	138.1582336	128.2749786	53.59273911	66.62776184	107.3800278	90.83009338
2-Jun-25	 03:24:52 am	138.1582336	129.6887207	53.59273911	66.62776184	107.3800278	90.83009338
2-Jun-25	 03:24:54 am	139.3904114	129.6887207	53.59273911	66.62776184	107.3540878	90.83009338
2-Jun-25	 03:24:55 am	139.3904114	129.6887207	53.59273911	66.5888443	107.3540878	90.83009338
2-Jun-25	 03:24:59 am	139.3904114	129.6887207	54.21530533	66.5888443	107.3540878	90.83009338
2-Jun-25	 03:25:00 am	139.3904114	129.6887207	54.21530533	66.5888443	107.3540878	90.83009338
2-Jun-25	 03:25:01 am	139.3904114	129.7016907	54.21530533	66.5888443	107.3540878	90.83009338
2-Jun-25	 03:25:02 am	139.3904114	129.7016907	54.21530533	66.5888443	108.6381378	90.83009338
2-Jun-25	 03:25:03 am	139.4682312	129.7016907	54.21530533	67.27626801	108.6381378	90.83009338
2-Jun-25	 03:25:07 am	139.4682312	129.7016907	54.21530533	67.27626801	108.6381378	92.3216629
2-Jun-25	 03:25:08 am	139.4682312	129.7016907	54.25421906	67.27626801	108.6381378	92.3216629
2-Jun-25	 03:25:09 am	139.4682312	129.7016907	54.25421906	67.27626801	108.6381378	92.3216629
2-Jun-25	 03:25:10 am	139.4682312	129.7016907	54.25421906	67.27626801	108.6381378	92.3216629
2-Jun-25	 03:25:11 am	139.4682312	129.7016907	54.25421906	67.27626801	108.7159576	92.3216629
2-Jun-25	 03:25:12 am	139.4682312	129.7016907	54.25421906	67.40596771	108.7159576	92.3216629
2-Jun-25	 03:25:15 am	139.4682312	129.7016907	54.25421906	67.40596771	108.7159576	92.3216629
2-Jun-25	 03:25:16 am	139.4682312	129.7016907	54.25421906	67.40596771	108.7159576	92.3216629
2-Jun-25	 03:25:17 am	139.4682312	131.2581177	54.25421906	67.40596771	108.7159576	92.30869293
2-Jun-25	 03:25:19 am	140.6485138	131.2581177	54.25421906	67.34111786	108.7029877	92.30869293
2-Jun-25	 03:25:24 am	140.6485138	131.2581177	54.70817184	67.34111786	108.7029877	92.30869293
2-Jun-25	 03:25:25 am	140.6485138	131.2581177	54.70817184	67.34111786	108.7029877	92.30869293
2-Jun-25	 03:25:26 am	140.6485138	131.2451477	54.70817184	67.34111786	108.7029877	92.30869293
2-Jun-25	 03:25:27 am	140.5966339	131.2451477	54.70817184	68.21012115	110.0648575	92.30869293
2-Jun-25	 03:25:28 am	140.6096039	131.2451477	54.70817184	68.21012115	110.0648575	92.30869293
2-Jun-25	 03:25:32 am	140.6096039	131.2451477	54.66926193	68.21012115	110.0648575	92.30869293
2-Jun-25	 03:25:33 am	140.6096039	131.2451477	54.65629196	68.21012115	110.0648575	93.60571289
2-Jun-25	 03:25:34 am	140.6096039	131.2451477	54.65629196	68.21012115	110.0648575	93.60571289
2-Jun-25	 03:25:35 am	140.6096039	131.2451477	54.65629196	68.21012115	110.0648575	93.60571289
2-Jun-25	 03:25:36 am	140.6096039	131.2451477	54.65629196	68.19715118	110.0389175	93.60571289
2-Jun-25	 03:25:41 am	140.6096039	131.2451477	54.63035202	68.19715118	110.0389175	93.60571289
2-Jun-25	 03:25:42 am	140.6096039	132.7237396	54.63035202	68.19715118	110.0389175	93.59274292
2-Jun-25	 03:25:43 am	142.0622559	132.7237396	54.63035202	68.19715118	110.0389175	93.59274292
2-Jun-25	 03:25:44 am	142.0622559	132.7237396	54.63035202	68.19715118	110.0389175	93.59274292
2-Jun-25	 03:25:49 am	142.0622559	132.7237396	55.34371185	68.19715118	110.0389175	93.59274292
2-Jun-25	 03:25:50 am	142.0622559	132.7237396	55.34371185	68.19715118	110.0389175	93.57977295
2-Jun-25	 03:25:51 am	142.0622559	132.6977997	55.34371185	68.19715118	110.0389175	93.57977295
2-Jun-25	 03:25:52 am	142.1271057	132.6977997	55.34371185	68.93644714	111.28405	93.57977295
2-Jun-25	 03:25:57 am	142.1271057	132.6977997	55.34371185	68.93644714	111.28405	93.57977295
2-Jun-25	 03:25:58 am	142.1271057	132.6977997	55.29183197	68.93644714	111.28405	94.88975525
2-Jun-25	 03:25:59 am	142.1271057	132.6977997	55.29183197	68.93644714	111.28405	94.88975525
2-Jun-25	 03:26:00 am	142.1271057	132.6977997	55.29183197	68.93644714	111.28405	94.88975525
2-Jun-25	 03:26:01 am	142.1271057	132.6977997	55.29183197	69.001297	111.3618698	94.88975525
2-Jun-25	 03:26:05 am	142.1271057	132.6977997	55.29183197	69.001297	111.3618698	94.88975525
2-Jun-25	 03:26:06 am	142.1271057	132.6977997	55.29183197	69.001297	111.3618698	94.88975525
2-Jun-25	 03:26:07 am	142.1271057	134.1763916	55.29183197	69.001297	111.3618698	94.88975525
2-Jun-25	 03:26:08 am	143.3463135	134.1763916	55.29183197	69.001297	111.3618698	94.96757507
2-Jun-25	 03:26:09 am	143.3463135	134.1763916	55.29183197	69.001297	111.3618698	94.96757507
2-Jun-25	 03:26:13 am	143.3463135	134.1763916	56.0051918	69.001297	111.3618698	94.96757507
2-Jun-25	 03:26:15 am	143.3463135	134.1763916	56.0051918	69.001297	111.3618698	94.96757507
2-Jun-25	 03:26:16 am	143.3203735	134.2412567	56.0051918	69.001297	111.3618698	94.94163513
2-Jun-25	 03:26:17 am	143.2944336	134.2412567	56.0051918	69.87030029	112.5162201	94.94163513
2-Jun-25	 03:26:21 am	143.2944336	134.2412567	56.0051918	69.87030029	112.5162201	94.94163513
2-Jun-25	 03:26:23 am	143.2944336	134.2412567	55.97924805	69.87030029	112.5162201	94.94163513
2-Jun-25	 03:26:24 am	143.2944336	134.2412567	55.97924805	69.87030029	112.5162201	96.08301544
2-Jun-25	 03:26:25 am	143.2944336	134.2412567	55.97924805	69.87030029	112.5162201	96.08301544
2-Jun-25	 03:26:26 am	143.2944336	134.2412567	55.97924805	69.79248047	112.5032501	96.08301544
2-Jun-25	 03:26:31 am	143.2944336	134.2412567	55.90142822	69.79248047	112.5032501	96.08301544
2-Jun-25	 03:26:32 am	143.2944336	135.6290588	55.90142822	69.79248047	112.5032501	96.08301544
2-Jun-25	 03:26:33 am	144.6433258	135.6290588	55.90142822	69.79248047	112.5032501	96.07004547
2-Jun-25	 03:26:34 am	144.6433258	135.6290588	55.90142822	69.79248047	112.5032501	96.07004547
2-Jun-25	 03:26:39 am	144.6433258	135.6290588	56.60181808	69.79248047	112.5032501	96.07004547
2-Jun-25	 03:26:40 am	144.6433258	135.6031189	56.60181808	69.79248047	112.5032501	96.07004547
2-Jun-25	 03:26:41 am	144.6433258	135.6031189	56.60181808	69.79248047	112.5032501	96.07004547
2-Jun-25	 03:26:42 am	144.6303558	135.6809387	56.60181808	70.68742371	113.7613525	96.07004547
2-Jun-25	 03:26:47 am	144.6303558	135.6809387	56.60181808	70.68742371	113.7613525	96.07004547
2-Jun-25	 03:26:48 am	144.6303558	135.6809387	56.57587814	70.68742371	113.7613525	96.07004547
2-Jun-25	 03:26:49 am	144.6303558	135.6809387	56.57587814	70.68742371	113.7613525	97.39299774
2-Jun-25	 03:26:50 am	144.6303558	135.6809387	56.57587814	70.68742371	113.7613525	97.39299774
2-Jun-25	 03:26:51 am	144.6303558	135.6809387	56.57587814	70.68742371	113.8391724	97.39299774
2-Jun-25	 03:26:52 am	144.6303558	135.6809387	56.57587814	70.76524353	113.8391724	97.39299774
2-Jun-25	 03:26:56 am	144.6303558	135.6809387	56.47211456	70.76524353	113.8391724	97.39299774
2-Jun-25	 03:26:57 am	144.6303558	135.6809387	56.47211456	70.76524353	113.8391724	97.38002777
2-Jun-25	 03:26:58 am	145.8884583	137.0817108	56.47211456	70.76524353	113.8391724	97.4578476
2-Jun-25	 03:26:59 am	145.8884583	137.0817108	56.47211456	70.76524353	113.8391724	97.4578476
2-Jun-25	 03:27:04 am	145.8884583	137.0817108	57.17250443	70.76524353	113.8391724	97.4578476
2-Jun-25	 03:27:06 am	145.8884583	137.0557709	57.17250443	70.76524353	114.9286652	97.4578476
2-Jun-25	 03:27:07 am	145.9533081	137.1206207	57.17250443	71.55641937	114.9286652	97.4578476
2-Jun-25	 03:27:12 am	145.9533081	137.1206207	57.17250443	71.55641937	114.9286652	97.4578476
2-Jun-25	 03:27:13 am	145.9533081	137.1206207	57.12062454	71.55641937	114.9286652	97.4578476
2-Jun-25	 03:27:14 am	145.9533081	137.1206207	57.12062454	71.55641937	114.9286652	98.57328796
2-Jun-25	 03:27:15 am	145.9273682	137.1206207	57.12062454	71.55641937	114.9286652	98.57328796
2-Jun-25	 03:27:16 am	145.9273682	137.1206207	57.12062454	71.55641937	115.0064926	98.57328796
2-Jun-25	 03:27:17 am	145.9273682	137.1206207	57.12062454	71.6472168	115.0064926	98.57328796
2-Jun-25	 03:27:20 am	145.9273682	137.1206207	57.12062454	71.6472168	115.0064926	98.57328796
2-Jun-25	 03:27:22 am	145.9273682	137.1206207	57.12062454	71.6472168	115.0064926	98.57328796
2-Jun-25	 03:27:23 am	147.0817108	138.5343781	57.12062454	71.6472168	115.0064926	98.65110779
2-Jun-25	 03:27:24 am	147.0817108	138.5343781	57.12062454	71.6472168	115.0064926	98.65110779
2-Jun-25	 03:27:28 am	147.0817108	138.5343781	57.70428085	71.6472168	115.0064926	98.65110779
2-Jun-25	 03:27:31 am	147.0817108	138.5343781	57.70428085	71.6472168	115.0064926	98.63813782
2-Jun-25	 03:27:32 am	147.1465607	138.6251678	57.70428085	72.33463287	116.1738052	98.63813782
2-Jun-25	 03:27:36 am	147.1465607	138.6251678	57.70428085	72.33463287	116.1738052	98.63813782
2-Jun-25	 03:27:37 am	147.1465607	138.6251678	57.67834091	72.33463287	116.1738052	98.63813782
2-Jun-25	 03:27:39 am	147.1465607	138.6251678	57.67834091	72.33463287	116.1738052	99.83139038
2-Jun-25	 03:27:40 am	147.1465607	138.6251678	57.67834091	72.3216629	116.1348953	99.83139038
2-Jun-25	 03:27:42 am	147.1465607	138.6251678	57.67834091	72.45136261	116.3035049	99.83139038
2-Jun-25	 03:27:45 am	147.1465607	138.6251678	57.67834091	72.45136261	116.3035049	99.83139038
2-Jun-25	 03:27:47 am	147.1465607	138.6251678	57.67834091	72.45136261	116.3035049	99.83139038
2-Jun-25	 03:27:48 am	148.2360687	139.9221802	57.67834091	72.45136261	116.3035049	99.84436035
2-Jun-25	 03:27:50 am	148.2360687	139.9221802	57.67834091	72.43839264	116.277565	99.84436035
2-Jun-25	 03:27:53 am	148.2360687	139.9221802	58.15823746	72.43839264	116.277565	99.84436035
2-Jun-25	 03:27:56 am	148.2360687	139.9221802	58.15823746	72.43839264	116.277565	99.84436035
2-Jun-25	 03:27:57 am	148.1841888	139.8962402	58.15823746	72.43839264	116.277565	99.84436035
2-Jun-25	 03:27:58 am	148.1841888	139.8962402	58.15823746	73.17769623	117.4708176	99.84436035
2-Jun-25	 03:28:01 am	148.1841888	139.8962402	58.13229752	73.17769623	117.4708176	99.84436035
2-Jun-25	 03:28:02 am	148.1841888	139.8962402	58.15823746	73.17769623	117.4708176	99.84436035
2-Jun-25	 03:28:04 am	148.1841888	139.8962402	58.15823746	73.17769623	117.4708176	100.9338531
2-Jun-25	 03:28:05 am	148.1841888	139.8962402	58.15823746	73.17769623	117.4708176	100.9338531
2-Jun-25	 03:28:06 am	148.1841888	139.8962402	58.15823746	73.17769623	117.4578476	100.9338531
2-Jun-25	 03:28:07 am	148.1841888	139.8962402	58.15823746	73.16472626	117.535675	100.9338531
2-Jun-25	 03:28:09 am	148.1841888	139.8962402	58.15823746	73.16472626	117.535675	100.9338531
2-Jun-25	 03:28:12 am	148.1841888	139.8962402	58.15823746	73.16472626	117.535675	100.9208832
2-Jun-25	 03:28:13 am	149.4682312	141.1932678	58.15823746	73.16472626	117.535675	100.8819733
2-Jun-25	 03:28:15 am	149.4682312	141.1932678	58.15823746	73.15175629	117.4967651	100.8819733
2-Jun-25	 03:28:16 am	149.4682312	141.1932678	58.92347717	73.15175629	117.4967651	100.8819733
2-Jun-25	 03:28:21 am	149.4682312	141.1413727	58.92347717	73.15175629	117.4967651	100.8819733
2-Jun-25	 03:28:22 am	149.546051	141.3359375	58.92347717	73.15175629	117.4967651	100.8819733
2-Jun-25	 03:28:23 am	149.546051	141.3359375	58.92347717	73.8651123	118.5862579	100.8819733
2-Jun-25	 03:28:24 am	149.546051	141.3359375	58.89753723	73.8651123	118.5862579	100.8819733
2-Jun-25	 03:28:27 am	149.546051	141.3359375	58.9105072	73.8651123	118.5862579	100.8819733
2-Jun-25	 03:28:29 am	149.546051	141.3359375	58.9105072	73.8651123	118.5862579	101.9325562
2-Jun-25	 03:28:30 am	149.5330811	141.3359375	58.9105072	73.8651123	118.5862579	101.9325562
2-Jun-25	 03:28:31 am	149.5330811	141.3359375	58.9105072	73.8651123	118.5862579	101.9325562
2-Jun-25	 03:28:32 am	149.5330811	141.3359375	58.9105072	73.85214233	118.573288	101.9325562
2-Jun-25	 03:28:35 am	149.5330811	141.3359375	58.79377747	73.85214233	118.573288	101.9325562
2-Jun-25	 03:28:37 am	149.5330811	141.3359375	58.79377747	73.85214233	118.573288	101.9325562
2-Jun-25	 03:28:38 am	150.7133636	142.6848297	58.79377747	73.85214233	118.573288	102.0233536
2-Jun-25	 03:28:40 am	150.7133636	142.6848297	58.79377747	73.85214233	118.573288	102.0233536
2-Jun-25	 03:28:43 am	150.7133636	142.6848297	59.57198715	73.85214233	118.573288	102.0233536
2-Jun-25	 03:28:46 am	150.7133636	142.6848297	59.57198715	73.85214233	118.573288	102.0233536
2-Jun-25	 03:28:47 am	150.7003937	142.7496796	59.57198715	73.85214233	118.573288	102.0233536
2-Jun-25	 03:28:48 am	150.7003937	142.7496796	59.57198715	74.7341156	119.7146606	102.0233536
2-Jun-25	 03:28:51 am	150.7003937	142.7496796	59.54604721	74.7341156	119.7146606	102.0233536
2-Jun-25	 03:28:52 am	150.7003937	142.7496796	59.5071373	74.7341156	119.7146606	102.0233536
2-Jun-25	 03:28:54 am	150.7003937	142.7496796	59.5071373	74.7341156	119.7146606	103.0350266
2-Jun-25	 03:28:56 am	150.7003937	142.7496796	59.5071373	74.72114563	119.7146606	103.0350266
2-Jun-25	 03:28:57 am	150.7003937	142.7496796	59.5071373	74.77302551	119.7146606	103.0350266
2-Jun-25	 03:28:58 am	150.7003937	142.7496796	59.5071373	74.77302551	119.7795105	103.0350266
2-Jun-25	 03:29:00 am	150.7003937	142.7496796	59.48119354	74.77302551	119.7795105	103.0350266
2-Jun-25	 03:29:02 am	151.6731567	143.9169922	59.48119354	74.77302551	119.7795105	103.0350266
2-Jun-25	 03:29:03 am	151.6731567	143.9169922	59.48119354	74.77302551	119.7795105	103.1128464
2-Jun-25	 03:29:04 am	151.6731567	143.9169922	59.48119354	74.7341156	119.7795105	103.1128464
2-Jun-25	 03:29:06 am	151.6731567	143.9169922	59.48119354	74.7341156	119.7665405	103.1128464
2-Jun-25	 03:29:08 am	151.6731567	143.9169922	60.11673355	74.7341156	119.7665405	103.1128464
2-Jun-25	 03:29:10 am	151.6731567	143.9169922	60.11673355	74.7341156	119.7665405	103.1128464
2-Jun-25	 03:29:11 am	151.7639465	143.9688721	60.11673355	74.7341156	119.7665405	103.0998764
2-Jun-25	 03:29:12 am	151.7639465	143.9688721	60.11673355	75.46044159	119.7665405	103.0998764
2-Jun-25	 03:29:14 am	151.7639465	143.9688721	60.11673355	75.46044159	120.9079132	103.0998764
2-Jun-25	 03:29:16 am	151.7639465	143.9688721	60.02594376	75.46044159	120.9079132	103.0998764
2-Jun-25	 03:29:17 am	151.7639465	143.9688721	60.06485367	75.46044159	120.9079132	103.0998764
2-Jun-25	 03:29:19 am	151.7639465	143.9688721	60.06485367	75.46044159	120.9079132	104.0207596
2-Jun-25	 03:29:20 am	151.7639465	143.9688721	60.06485367	75.42153168	120.9079132	104.0207596
2-Jun-25	 03:29:22 am	151.7639465	143.9688721	60.06485367	75.55123138	120.9079132	104.0207596
2-Jun-25	 03:29:23 am	151.7639465	143.9688721	60.06485367	75.55123138	120.8949432	104.0207596
2-Jun-25	 03:29:25 am	151.7639465	143.9688721	60.03891373	75.55123138	120.8949432	104.0207596
2-Jun-25	 03:29:27 am	152.8145294	145.2918396	60.03891373	75.55123138	120.8949432	104.0207596
2-Jun-25	 03:29:28 am	152.8145294	145.2918396	60.03891373	75.55123138	120.8949432	104.0985794
2-Jun-25	 03:29:29 am	152.8145294	145.2918396	60.03891373	75.47341156	120.8949432	104.0985794
2-Jun-25	 03:29:31 am	152.8145294	145.2918396	60.03891373	75.47341156	120.8949432	104.0985794
2-Jun-25	 03:29:33 am	152.8145294	145.2918396	60.68741989	75.47341156	120.8949432	104.0985794
2-Jun-25	 03:29:35 am	152.8145294	145.2399597	60.68741989	75.47341156	120.8949432	104.0985794
2-Jun-25	 03:29:36 am	152.8793793	145.3307495	60.68741989	75.47341156	120.8949432	104.0985794
2-Jun-25	 03:29:37 am	152.8793793	145.3307495	60.68741989	76.32944489	120.8949432	104.0985794
2-Jun-25	 03:29:39 am	152.8793793	145.3307495	60.68741989	76.32944489	122.1400833	104.0985794
2-Jun-25	 03:29:41 am	152.8793793	145.3307495	60.63554001	76.32944489	122.1400833	104.0985794
2-Jun-25	 03:29:42 am	152.8793793	145.3307495	60.70038986	76.32944489	122.1400833	104.0985794
2-Jun-25	 03:29:44 am	152.8793793	145.3307495	60.70038986	76.32944489	122.1400833	105.1491623
2-Jun-25	 03:29:45 am	152.8793793	145.3307495	60.70038986	76.32944489	122.1400833	105.1491623
2-Jun-25	 03:29:46 am	152.8793793	145.3307495	60.70038986	76.34241486	122.1400833	105.1491623
2-Jun-25	 03:29:47 am	152.8793793	145.3307495	60.70038986	76.34241486	122.1400833	105.1491623
2-Jun-25	 03:29:48 am	152.8793793	145.3307495	60.70038986	76.34241486	122.2179031	105.1491623
2-Jun-25	 03:29:50 am	152.8793793	145.3307495	60.70038986	76.34241486	122.2179031	105.1491623
2-Jun-25	 03:29:52 am	153.8910522	146.6147919	60.70038986	76.34241486	122.2179031	105.1361923
2-Jun-25	 03:29:53 am	153.8910522	146.6147919	60.70038986	76.34241486	122.2179031	105.2140121
2-Jun-25	 03:29:54 am	153.8910522	146.6147919	60.70038986	76.30350494	122.2179031	105.2140121
2-Jun-25	 03:29:56 am	153.8910522	146.6147919	60.70038986	76.30350494	122.2049332	105.2140121
2-Jun-25	 03:29:58 am	153.8910522	146.6147919	61.38780975	76.30350494	122.2049332	105.2140121
2-Jun-25	 03:30:00 am	153.8780823	146.6147919	61.38780975	76.30350494	122.2049332	105.2140121
2-Jun-25	 03:30:01 am	153.9559021	146.6926117	61.38780975	76.30350494	122.2049332	105.2140121
2-Jun-25	 03:30:02 am	153.9559021	146.6926117	61.38780975	77.13359833	122.2049332	105.2140121
2-Jun-25	 03:30:04 am	153.9559021	146.6926117	61.38780975	77.13359833	123.1906662	105.2140121
2-Jun-25	 03:30:06 am	153.9559021	146.6926117	61.38780975	77.13359833	123.1906662	105.2140121
2-Jun-25	 03:30:07 am	153.9559021	146.6926117	61.42671967	77.13359833	123.1906662	105.2140121
2-Jun-25	 03:30:09 am	153.9559021	146.6926117	61.42671967	77.13359833	123.1906662	106.3035049
2-Jun-25	 03:30:10 am	153.9559021	146.6926117	61.42671967	77.10765839	123.1906662	106.3035049
2-Jun-25	 03:30:11 am	153.9559021	146.6926117	61.42671967	77.15953827	123.1906662	106.3035049
2-Jun-25	 03:30:12 am	153.9559021	146.6926117	61.42671967	77.15953827	123.1776962	106.3035049
2-Jun-25	 03:30:13 am	153.9559021	146.6926117	61.42671967	77.15953827	123.268486	106.3035049
2-Jun-25	 03:30:15 am	153.9559021	146.6926117	61.40077972	77.15953827	123.268486	106.3035049
2-Jun-25	 03:30:17 am	154.9286652	147.8339844	61.40077972	77.15953827	123.268486	106.3035049
2-Jun-25	 03:30:18 am	154.9286652	147.8339844	61.40077972	77.15953827	123.268486	106.2256851
2-Jun-25	 03:30:19 am	154.9286652	147.8339844	61.40077972	77.15953827	123.268486	106.2256851
2-Jun-25	 03:30:20 am	154.9286652	147.8339844	61.40077972	77.15953827	123.2425461	106.2256851
2-Jun-25	 03:30:23 am	154.9286652	147.8339844	61.99740982	77.15953827	123.2425461	106.2256851
2-Jun-25	 03:30:25 am	154.9156952	147.8339844	61.99740982	77.15953827	123.2425461	106.2256851
2-Jun-25	 03:30:26 am	154.980545	147.9377441	61.99740982	77.15953827	123.2425461	106.2256851
2-Jun-25	 03:30:27 am	154.980545	147.9377441	61.99740982	77.84695435	123.2425461	106.2256851
2-Jun-25	 03:30:28 am	154.980545	147.9377441	61.99740982	77.84695435	124.3190689	106.2256851
2-Jun-25	 03:30:31 am	154.980545	147.9377441	61.99740982	77.84695435	124.3190689	106.2256851
2-Jun-25	 03:30:32 am	154.980545	147.9377441	62.06225967	77.84695435	124.3190689	106.2256851
2-Jun-25	 03:30:34 am	154.9416351	147.9377441	62.06225967	77.84695435	124.3190689	107.0298386
2-Jun-25	 03:30:35 am	154.9416351	147.9377441	62.06225967	77.76913452	124.3190689	107.0298386
2-Jun-25	 03:30:36 am	154.9416351	147.9377441	62.06225967	77.75616455	124.3190689	107.0298386
2-Jun-25	 03:30:37 am	154.9416351	147.9377441	62.06225967	77.75616455	124.3968887	107.0298386
2-Jun-25	 03:30:39 am	154.9416351	147.9377441	62.03631973	77.75616455	124.3968887	107.0298386
2-Jun-25	 03:30:42 am	155.8625183	149.2088318	62.03631973	77.75616455	124.3968887	107.0298386
2-Jun-25	 03:30:43 am	155.8625183	149.2088318	62.03631973	77.75616455	124.3968887	107.2114182
2-Jun-25	 03:30:44 am	155.8625183	149.2088318	62.03631973	77.75616455	124.3968887	107.2114182
2-Jun-25	 03:30:45 am	155.8625183	149.2088318	62.03631973	77.75616455	124.3709488	107.2114182
2-Jun-25	 03:30:47 am	155.8625183	149.2088318	62.34760284	77.75616455	124.3709488	107.2114182
2-Jun-25	 03:30:50 am	155.8625183	149.2088318	62.34760284	77.75616455	124.3709488	107.2114182
2-Jun-25	 03:30:51 am	155.8495483	149.2607117	62.34760284	77.75616455	124.3709488	107.2114182
2-Jun-25	 03:30:52 am	155.8495483	149.2607117	62.34760284	78.66407776	124.3709488	107.2114182
2-Jun-25	 03:30:53 am	155.8495483	149.2607117	62.34760284	78.66407776	125.265892	107.2114182
2-Jun-25	 03:30:55 am	155.8495483	149.2607117	62.30869293	78.66407776	125.265892	107.2114182
2-Jun-25	 03:30:56 am	155.8495483	149.2607117	62.42542267	78.66407776	125.265892	107.2114182
2-Jun-25	 03:30:58 am	155.8495483	149.2607117	62.42542267	78.66407776	125.265892	107.8988342
2-Jun-25	 03:30:59 am	155.8495483	149.2607117	62.42542267	78.66407776	125.265892	107.8988342
2-Jun-25	 03:31:00 am	155.8495483	149.2607117	62.42542267	78.66407776	125.265892	107.8988342
2-Jun-25	 03:31:01 am	155.8495483	149.2607117	62.42542267	78.67704773	125.265892	107.8988342
2-Jun-25	 03:31:02 am	155.8495483	149.2607117	62.42542267	78.67704773	125.3437119	107.8988342
2-Jun-25	 03:31:03 am	155.8495483	149.2607117	62.42542267	78.67704773	125.3437119	107.8988342
2-Jun-25	 03:31:06 am	155.8495483	149.2607117	62.42542267	78.67704773	125.3437119	107.8599243
2-Jun-25	 03:31:07 am	156.7574615	150.4280243	62.42542267	78.67704773	125.3437119	107.8599243
2-Jun-25	 03:31:08 am	156.7574615	150.4280243	62.42542267	78.67704773	125.3437119	108.0415115
2-Jun-25	 03:31:10 am	156.7574615	150.4280243	63.15175247	78.67704773	125.3437119	108.0415115
2-Jun-25	 03:31:15 am	156.7574615	150.4280243	63.15175247	78.67704773	125.3437119	108.0285416
2-Jun-25	 03:31:16 am	156.7704315	150.5058441	63.15175247	79.28664398	125.3437119	108.0285416
2-Jun-25	 03:31:18 am	156.7704315	150.5058441	63.15175247	79.28664398	126.3164749	108.0285416
2-Jun-25	 03:31:21 am	156.7704315	150.5058441	63.1387825	79.28664398	126.3164749	108.0285416
2-Jun-25	 03:31:23 am	156.7704315	150.5058441	63.1387825	79.28664398	126.3164749	109.0402145
2-Jun-25	 03:31:24 am	156.7704315	150.5058441	63.1387825	79.27367401	126.3164749	109.0402145
2-Jun-25	 03:31:26 am	156.7704315	150.5058441	63.1387825	79.40337372	126.3164749	109.0402145
2-Jun-25	 03:31:27 am	156.7704315	150.5058441	63.1387825	79.40337372	126.3942947	109.0402145
2-Jun-25	 03:31:29 am	156.7704315	150.5058441	63.09987259	79.40337372	126.3942947	109.0402145
2-Jun-25	 03:31:31 am	156.7704315	150.5058441	63.09987259	79.40337372	126.3942947	109.0402145
2-Jun-25	 03:31:32 am	157.7431946	151.5953369	63.09987259	79.40337372	126.3942947	109.0402145
2-Jun-25	 03:31:33 am	157.7431946	151.5953369	63.09987259	79.40337372	126.3942947	109.1180344
2-Jun-25	 03:31:35 am	157.7431946	151.5953369	63.09987259	79.40337372	126.3683548	109.1180344
2-Jun-25	 03:31:37 am	157.7431946	151.5953369	63.8651123	79.40337372	126.3683548	109.1180344
2-Jun-25	 03:31:40 am	157.7431946	151.556427	63.8651123	79.40337372	126.3683548	109.1180344
